participant,profession,age,leading_hand,sex,languages,education
5279c2a1-7f76-41de-bf70-119391b6a17c,физик,44,правая,мужчина,русский,магистратура
ddca579d-3a4c-4e71-a4e5-b3c584210658,маркетолог,21,правая,женщина,русский,бакалавриат
50c8472b-37cb-4861-821e-24836fbdb0b5,Социолог,24,левая,женщина,Русский,бакалавриат
01bf39d6-901f-40c9-9a9e-0f816d2ca6dc,инженер,60,правая,женщина,русский,магистратура
8d20d7ad-b1b3-417e-af74-b17d83e75ba7,служащий,31,левая,женщина,русский,специалитет
31b58bcc-dfad-4ba8-a5db-7ab6cf7bcd7e,рекламщик,23,правая,женщина,русский,бакалавриат
d0aed130-4133-4bb1-a8df-9458d58b0eee,"биолог-исследователь, преподаватель",27,правая,женщина,русский,аспирантура
f79166b8-181b-48dd-ac5b-747ca6bf018d,Экономист,22,правая,женщина,Русский,бакалавриат
36074ecb-75a2-4609-94cf-bcf94cfe344f,переводчик,20,правая,женщина,"русский, украинский, английский",бакалавриат
e33f2129-1c4c-4168-a09c-fc4ce200e6da,Программист,36,правая,мужчина,Русский,магистратура
3186fba8-080b-4fbb-8e7e-5b951c4848cf,Экономист,22,правая,мужчина,Русский,бакалавриат
519c6626-c6d3-486e-b7e1-b84984c072e1,инженер,56,левая,женщина,русский,магистратура
5220a4de-b07d-4a47-b5c9-696ebb837209,Экономист,21,правая,женщина,Русский,бакалавриат
cf9a78e0-1456-411a-bf27-f1ef3bfc932d,инженер,26,правая,мужчина,русский,магистратура
34dd1db3-7cb4-48c3-aa13-b896be8b802e,"геофизик, технический переводчик",56,правая,женщина,русский,магистратура
99b35d1b-7252-4efa-8684-fbfd3b761a31,инженер-электроник,28,правая,мужчина,русский,специалитет
f37b9225-aab3-4832-8e4c-160449c16858,медицинский работник,30,правая,мужчина,русский,специалитет
dba7791b-8caf-4b0c-90f4-352c902041e7,студент ОТиПЛа,18,правая,мужчина,русский,средняя школа
b78499b2-9b97-443a-a45e-62b60681f55b,программист,44,правая,женщина,Русский,магистратура
e9d22896-8b73-479c-b29b-e9cc98189d60,лингвист,20,переученный левша,мужчина,русский,школа
90e1411b-ce81-43c7-8acd-b1b5a7000a1a,экономист,40,правая,женщина,русский,бакалавриат
5426fdb6-b5e3-4a74-960c-8c314a0b6b76,экономист,40,правая,женщина,русский,бакалавриат
d4439810-13e8-4be7-b33a-a1362c989081,документовед,31,правая,женщина,русский,специалитет
29efcff1-d8b2-4507-ba11-345ad248d21c,Соцпедагог,27,левая,женщина,Русский,специалитет
3bb32610-26b0-48bd-92f8-e7313c58a13b,программист,33,правая,мужчина,русский,специалитет
073310de-1f4d-4063-881e-0080b9e3bad3,техник,43,правая,мужчина,русский,специалитет
9a858ecb-3792-4258-9630-56345a8cb56c,переводчик,20,правая,женщина,русский,школа
a9f3060e-728c-4270-843f-6465bf9f88a3,психолог,35,правая,женщина,русский,магистратура
27ee42fc-6498-4778-a2e7-1d612f8e2d42,"Филолог, учитель",31,правая,женщина,"русский, украинский",специалитет
2928a879-66c5-46b5-a84e-62b9e5328ab1,лингвист,20,правая,женщина,русский,школа
6ba2df0a-93b5-47c8-99f9-52445a7d5834,инженер,29,правая,женщина,русский,магистратура
6d4a4221-a624-4bc0-9629-dd22038db1b4,Биоинженер и биоинформатик,20,правая,женщина,русский,школа
41e8a5eb-7fc2-44c6-bed8-cb80fe431411,филолог,20,правая,женщина,русский,школа
32bc1daa-3bbb-491f-a14d-0d5efdda0708,переводчик-синхронист (английский-русский),42,правая,женщина,русский,магистратура
73c716de-3c89-497c-afd5-89d885e1f7ec,филолог,42,правая,женщина,русский,специалитет
fdc63a69-bf96-4f66-923c-d59e47cdedb2,Управленец,49,правая,мужчина,Русский,магистратура
95850b47-fc9b-4f3f-9b6a-0fe142ddb6f2,врач,62,правая,женщина,"русский, грузинский",магистратура
6ba2bdfe-93d3-4b8b-88fa-c9a8609a6623,Physisist,63,правая,мужчина,"Russian, English",бакалавриат
8da82dfe-b3a0-4c45-844b-675ab12230e6,физик,62,правая,мужчина,русский,магистратура
73b3526d-1d89-467a-ab39-d0327f1a8e1b,преподаватель,48,правая,мужчина,Русский,аспирантура
7e87ca36-2524-4042-8a6c-8132d60117c9,менеджер по продажам,43,правая,женщина,русский,специалитет
b3d0b0a5-2e16-4ac4-a701-ed239f6aaa69,специализированный педагог,59,переученный левша,женщина,русский,магистратура
74fbbf52-3ed0-482e-9a64-e3a1f4b759d6,филолог,22,переученный левша,женщина,русский,бакалавриат
08a93d9b-04a7-4f94-b02d-75814920e009,финансы,60,правая,мужчина,Русский,специалитет
19ba6816-085e-4d2a-a108-e9806c019283,Студент,22,правая,женщина,Русский,бакалавриат
dc2a0734-5cb3-4e12-a8cc-505c859eb05d,программист,47,правая,мужчина,русский,магистратура
842ccc44-47d5-4609-ba6f-2ea8e2672f14,инженер-программист,33,правая,мужчина,"Русский, английский, немного корейский",специалитет
6960d077-78ff-483d-84b5-66f8b0db81e4,бизнес-консультант,28,правая,женщина,русский,магистратура
69bce413-6e07-49bd-9af4-33f5c033adee,МАТЕМАТИК,59,правая,женщина,РУССКИЙ,специалитет
4d1f3088-b132-4997-b3c6-d5b5aa6e2631,филолог,27,левая,женщина,русский,специалитет
9dc8a02c-3aec-4fa1-bf15-a4a6367dfdca,Математик,29,правая,женщина,Русский,аспирантура
be83ae7b-4e12-4431-a492-3046ddc94ae6,медработник,65,правая,мужчина,русский,бакалавриат
e9ee1321-a1f8-4fdb-819c-b0731e9a2f0f,инженер,48,правая,мужчина,русский,специалитет
d2957e28-e48b-4fc0-9fbe-489e40d31479,математик-программист,69,правая,женщина,русский,специалитет
2292f3cf-0962-4b71-9123-274df166c139,ИТ,31,правая,мужчина,русский,магистратура
e90ff243-3843-47d2-9656-a0f6a2054b2f,engineer,55,правая,женщина,russian,магистратура
f8ec28b0-cdc1-4d56-ad18-5241c580daf1,биолог,49,правая,женщина,русский,магистратура
cd3dfb0b-c09f-4772-a4b8-4b0748c8b5b4,юрист,32,правая,женщина,русский,магистратура
7c58c2f7-0776-42a8-91fb-e3f74e57a628,математик,33,правая,мужчина,русский,специалитет
aa76dcda-0647-426c-8425-3cfda9f578bf,филолог,30,правая,женщина,русский,специалитет
e57f15c1-5579-4581-9934-e79095ca6f92,филолог,30,правая,женщина,русский,специалитет
8ef20a04-633a-4620-9907-388d23c430ca,радиоинженер,29,правая,женщина,русский,специалитет
fc457944-b93d-4316-b2ed-d517c5a39a00,лингвист,21,правая,женщина,русский,школа
c3a8800f-de36-4ef0-af4c-48fabe62e3f6,филолог,30,правая,женщина,русский,специалитет
71c00755-078d-44fb-b478-a2192099d276,информатик-геодезист,21,правая,женщина,русский,бакалавриат
37afce01-a5db-4f4b-8432-f4d16cb4936c,школьник,18,правая,женщина,русский,средняя школа
fa6a5971-cf66-460a-83bd-8dae45d55996,программист,44,правая,женщина,русский,магистратура
